source_code,return_reason,rpi_count
SHOPIFY,Does not fit,2
MYNTRAPPMP,Defective product was delivered,10
SHOPIFY,Not what I expected,3
MYNTRAPPMP,Found a better price on Myntra,3
SHOPIFY,cancel and refund ,32
SHOPIFY,no servcie return reshipping  ,1
SHOPIFY,no service retrun reshipping ,29
SHOPIFY,no service return reshipping ,1
SHOPIFY,no servcei reshipping ,1
SHOPIFY,no servcie retrun reshipping ,13
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,3
NYKAA_FASHION,Product didn't fit- Too Small,71
NYKAA_FASHION,Received wrong product- Wrong item sent,2
LIMEROAD,Return expected on panel,9
TATACLIQ,Return expected on panel,10
MYNTRAPPMP,Different product was delivered,11
FLIPKART,,27
MIRRAW,undefined,1
CLOUDTAIL,,4
AMAZON_EASYSHIP,Too small,12
AMAZON_EASYSHIP,Different from website description,1
AMAZON_EASYSHIP,Too large,9
AMAZON_EASYSHIP,Performance or quality not adequate,11
AMAZON_EASYSHIP,Different from what was ordered,3
AMAZON_EASYSHIP,Did not like color,2
AMAZON_EASYSHIP,Style not as expected,2
AMAZON_EASYSHIP,Defective/Does not work properly,1
MYNTRAPPMP,Wrong size was delivered,2
AMAZON_FLEX_API,No longer needed/wanted,2
AMAZON_FLEX_API,Accidental order,1
AMAZON_FLEX_API,Ordered wrong style/size/color,1
LIMEROAD,,8
AMAZON_IN_API,,22
MYNTRAPPMP,Design is different,11
MYNTRAPPMP,undefined,1
NYKAA_COM,Product didn't fit - Too Small,3
MIRRAW,Return expected on panel,1
AMAZON_US_API,AMZ-PG-APP-TOO-SMALL,3
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,7
AMAZON_IN_API,DID_NOT_LIKE_COLOR,1
NYKAA_FASHION,Change of mind - Don't need it anymore,22
SNAPDEAL,received_a_different_item,1
SNAPDEAL,Size_too_Large,3
AMAZON_IN_API,AMZ-PG-APP-STYLE,3
SHOPIFY,undefined,2
SHOPIFY,not working ,3
FLIPKART,undefined,11
GLOWROAD,,13
GLOWROAD,undefined,2
AMAZON_FLEX_API,,4
MYNTRAPPMP,Delivery was delayed ,2
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,4
AMAZON_FBA_IN,ORDERED_WRONG_ITEM,1
AMAZON_FBA_IN,QUALITY_UNACCEPTABLE,1
NYKAA_COM,Change of mind - Don't need it anymore,2
NYKAA_COM,Didn't like the quality of product,1
FLIPKART,MISSING_ITEM,3
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,2
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,3
SNAPDEAL,Size_too_Small_,2
FLIPKART,DAMAGED_PRODUCT,1
AMAZON_FLEX_API,Item not as shown by photo on website,2
AMAZON_FLEX_API,Different from website description,1
AMAZON_OMNI,Did not like color,1
MYNTRAPPMP,CR,4
SNAPDEAL,,3
MEESHO,,1
AMAZON_IN_API,AMZ-PG-MISORDERED,3
AMAZON_IN_API,CR-DAMAGED_BY_CARRIER,1
FLIPKART,CR,2
SHOPIFY,customer have ordered wrong product,1
AJIO_OMNI,RVP,1
JIOMART3P,RVP,7
SHOPIFY,display issue,1
LIMEROAD,RVP,2
AMAZON_FLEX_API,CR,2
MIRRAW,CR,3
NYKAA_FASHION,Received wrong product- Wrong size sent,1
AMAZON_EASYSHIP,,1
MYNTRAPPMP,Generic Return Reason,1
AJIO_OMNI,undefined,1
SHOPIFY,,1
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,1
SHOPIFY,no servcei retrun reshipping ,1
SHOPIFY,incomplete product,1
SNAPDEAL,undefined,1
JIOMART3P,undefined,1
SHOPIFY,no servcice return reshipping ,1
AJIO_OMNI,,1
AMAZON_FBA_IN,MISORDERED,1
FLIPKART,QUALITY_ISSUE,2
FLIPKART,CUSTOMER_REMORSE,17
NYKAA_FASHION,Product didn't fit- Too Large,18
FLIPKART,SIZE_FIT_ISSUES,74
NYKAA_FASHION,Product didn't fit- Too Small,7
FLIPKART,QUALITY_ISSUES,42
SNAPDEAL,Size_too_Large,9
AJIO_OMNI,Return expected on panel,464
FIRSTCRY,Size Issue,16
BEWAKOOF,Size too big,4
MYNTRAPPMP,I did not like the fit,89
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,2
AMAZON_IN_API,AMZ-PG-APP-STYLE,2
FLIPKART,STYLE_FIT_ISSUE,1
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,1
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,2
LIMEROAD,Return expected on panel,6
MYNTRAPPMP,Size is too Large,131
MYNTRAPPMP,Size is too Small,91
MYNTRAPPMP,Received a poor quality product,57
MYNTRAPPMP,Color is different,9
AMAZON_FLEX_API,Too small,2
AMAZON_FLEX_API,Too large,2
AMAZON_FLEX_API,Did not like color,1
AMAZON_FLEX_API,Different from what was ordered,1
MYNTRAPPMP,Return expected on panel,47
MYNTRAPPMP,Found a better price on Myntra,7
MYNTRAPPMP,It did not look good on me,48
ANS_COMMERCE,Size issue ,1
MYNTRAPPMP,I do not need it anymore,22
MYNTRAPPMP,Wrong size was delivered,2
GLOWROAD,Return expected on panel,1
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,5
JIOMART3P,Return expected on panel,1
MYNTRAPPMP,Defective product was delivered,5
TATACLIQ,Return expected on panel,10
SHOP101,Return expected on panel,14
ANS_COMMERCE,Not liked the product,2
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,12
MYNTRAPPMP,Different product was delivered,8
ANS_COMMERCE,Colour issue ,1
MEESHO,null null,21
MYNTRAPPMP,Product looked old,17
MYNTRAPPMP,Design is different,8
MYNTRAPPMP,Product image was better than the actual product,18
MYNTRAPPMP,Generic Return Reason,1
NYKAA_FASHION,,1
AMAZON_FLEX_API,,1
MYNTRAPPMP,,2
LIMEROAD,,3
ANS_COMMERCE,Fabric issue ,2
FLIPKART,,1
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,2
NYKAA_FASHION,Didn't like the quality of product,10
NYKAA_FASHION,Received wrong product- Wrong item sent,1
SNAPDEAL,i_didnt_get_what_i_ordered,1
FIRSTCRY,No Longer Needed,3
FIRSTCRY,Bought By Mistake,1
FLIPKART,MISSING_ITEM,1
MYNTRAPPMP,RETURN BY CUSTOMER ,1
FLIPKART,cancelled,13
AMAZON_IN_API,CR-UNWANTED_ITEM,2
NYKAA_FASHION,Change of mind - Don't need it anymore,2
NYKAA_COM,Received Damaged Product,1
FLIPKART,QUALITY_ISSUE,1
FLIPKART,MISSHIPMENT,2
AMAZON_EASYSHIP,Too small,7
AMAZON_EASYSHIP,Style not as expected,2
AMAZON_EASYSHIP,Too large,4
AMAZON_IN_API,CR-FOUND_BETTER_PRICE,1
SNAPDEAL,Fabric_not_good,4
SNAPDEAL,i_have_an_issue_with_size_fit,3
SNAPDEAL,Color_did_not_look_good_,1
SNAPDEAL,received_a_different_item,2
SNAPDEAL,Size_too_Small_,2
SNAPDEAL,Fabric_is_torn,1
BEWAKOOF,Not satisfied with product quality,2
BEWAKOOF,It did not look good on me,2
AMAZON_IN_API,CR-SWITCHEROO,1
AMAZON_EASYSHIP,Did not like color,1
AMAZON_FLEX_API,Performance or quality not adequate,3
FLIPKART,RETURN BY CUSTOMER ,4
FLIPKART,RETURN,21
ANS_COMMERCE,Return expected on panel,3
MYNTRAPPMP,Found a better price outside Myntra,1
SNAPDEAL,unhappy_with_material_quality,1
SNAPDEAL,Color_looks_different_from_image,1
SNAPDEAL,Design_did_not_look_good,1
AMAZON_EASYSHIP,Ordered wrong style/size/color,1
TATA_CLIQ,Return expected on panel,1
SNAPDEAL,Product_not_as_displayed_on_website,1
FIRSTCRY,Inaccurate Website Photo/Description/Color,1
BEWAKOOF,"Did not like product finishing (Loose thread, loose buttons etc)",1
BEWAKOOF,Size too small,1
GLOWROAD,Return expected on panel,1
AMAZON_IN_API,AMZ-PG-APP-STYLE,2
FLIPKART,SIZE_FIT_ISSUES,95
FLIPKART,QUALITY_ISSUES,47
MYNTRAPPMP,Product image was better than the actual product,36
MYNTRAPPMP,Received a poor quality product,104
MYNTRAPPMP,Size is too Small,138
MYNTRAPPMP,Size is too Large,86
MYNTRAPPMP,Return expected on panel,49
MYNTRAPPMP,I did not like the fit,195
MYNTRAPPMP,Different product was delivered,24
MYNTRAPPMP,I do not need it anymore,24
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,4
AMAZON_FLEX_API,Style not as expected,1
AMAZON_FLEX_API,Too large,3
AMAZON_FLEX_API,Too small,4
AMAZON_FLEX_API,Different from what was ordered,1
MYNTRAPPMP,Color is different,36
MYNTRAPPMP,Defective product was delivered,14
MYNTRAPPMP,It did not look good on me,61
MYNTRAPPMP,Product was dirty and had stains,7
AJIO_OMNI,Return expected on panel,7
MYNTRAPPMP,Found a better price on Myntra,9
MYNTRAPPMP,Wrong size was delivered,9
MYNTRAPPMP,Generic Return Reason,1
FLIPKART,MISSHIPMENT,2
MYNTRAPPMP,Product looked old,33
MYNTRAPPMP,Design is different,20
TATACLIQ,Return expected on panel,1
NYKAA_FASHION,Product didn't fit- Too Large,6
NYKAA_FASHION,Change of mind - Don't need it anymore,5
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,2
NYKAA_FASHION,Received wrong product- Wrong item sent,4
NYKAA_FASHION,Product didn't fit- Too Small,6
NYKAA_FASHION,Received damaged/ defective product,2
NYKAA_FASHION,Didn't like the quality of product,5
LIMEROAD,Return expected on panel,4
MYNTRAPPMP,Found a better price outside Myntra,5
MYNTRAPPMP,Delivery was delayed ,2
FLIPKART,MISSING_ITEM,2
FLIPKART,CUSTOMER_REMORSE,7
AMAZON_EASYSHIP,Too large,1
NYKAA_FASHION_B2B,Product didn't fit - Too Small,1
NYKAA_FASHION,Product didn't fit - Too Small,1
FLIPKART,DAMAGED_PRODUCT,1
MYNTRAPPMP,I did not like the fit,428
FLIPKART,SIZE_FIT_ISSUES,124
FLIPKART,CUSTOMER_REMORSE,21
NYKAA_FASHION,Received damaged/ defective product,5
FLIPKART,DAMAGED_PRODUCT,6
NYKAA_FASHION,Product didn't fit- Too Small,46
SNAPDEAL,Design_did_not_look_good,2
FLIPKART,QUALITY_ISSUES,90
TATACLIQ,Return expected on panel,48
NYKAA_FASHION,Change of mind - Don't need it anymore,21
MIRRAW,Return expected on panel,4
FLIPKART_FA,Return expected on panel,1
AJIO_OMNI,Return expected on panel,611
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,14
FLIPKART,MISSHIPMENT,19
FIRSTCRY,Return expected on panel,2
FLIPKART,DEFECTIVE_PRODUCT,13
FLIPKART,QUALITY_ISSUE,3
NYKAA_FASHION,Didn't like the quality of product,49
NYKAA_FASHION,Product didn't fit- Too Large,52
TATA_CLIQ,Return expected on panel,4
AMAZON_IN_API,CR-SWITCHEROO,10
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,13
AMAZON_IN_API,CR-UNWANTED_ITEM,5
BEWAKOOF,Size too small,5
BEWAKOOF,Size too big,2
MYNTRAPPMP,Size is too Small,414
AMAZON_IN_API,AMZ-PG-WJ-TOO-SMALL,8
AMAZON_IN_API,AMZ-PG-WJ-TOO-LARGE,4
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,14
MYNTRAPPMP,Received a poor quality product,205
MYNTRAPPMP,Color is different,78
AMAZON_FLEX_API,Too small,5
AMAZON_FLEX_API,Damaged due to inappropriate packaging,3
MYNTRAPPMP,It did not look good on me,151
MYNTRAPPMP,Size is too Large,356
AMAZON_FLEX_API,Style not as expected,2
AMAZON_FLEX_API,Did not like color,2
AMAZON_EASYSHIP,Performance or quality not adequate,3
AMAZON_EASYSHIP,Too large,1
AMAZON_EASYSHIP,Style not as expected,2
AMAZON_EASYSHIP,Too small,3
MYNTRAPPMP,Different product was delivered,44
AMAZON_FLEX_API,Too large,2
AMAZON_FLEX_API,Performance or quality not adequate,4
AMAZON_FLEX_API,Different from what was ordered,1
MYNTRAPPMP,Delivery was delayed ,8
MYNTRAPPMP,Return expected on panel,132
MEESHO,null null,33
MYNTRAPPMP,Product image was better than the actual product,74
MYNTRAPPMP,Design is different,17
MYNTRAPPMP,Found a better price outside Myntra,4
AMAZON_EASYSHIP,Wrong size: too large/long,2
AMAZON_EASYSHIP,No longer needed/wanted,1
MYNTRAPPMP,Defective product was delivered,31
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,9
MYNTRAPPMP,I do not need it anymore,61
MYNTRAPPMP,Product looked old,58
BEWAKOOF,Wrong Product Delivered,2
MYNTRAPPMP,Wrong size was delivered,19
SHOPIFY,CRI,9
LIMEROAD,Return expected on panel,11
AMAZON_IN_API,CR-MISSING_PARTS,5
MYNTRAPPMP,Product was dirty and had stains,21
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,4
SHOPIFY,,30
MYNTRAPPMP,undefined,1
MYNTRAPPMP,Found a better price on Myntra,15
AMAZON_FLEX_API,,43
SHOPIFY,REFUND ,1
LIMEROAD,Return ,4
MYNTRAPPMP,SPJ58524551-24CRMAISH,2
FLIPKART,,2
FLIPKART,Return ,1
FLIPKART,ACCESSORY_DEFECTIVE,1
FIRSTCRY,Size Issue,16
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,10
AMAZON_EASYSHIP,Return ,2
NYKAA_FASHION,Return expected on panel,9
NYKAA_FASHION,Received wrong product- Wrong size sent,2
SHOPIFY,customer return,5
LIMEROAD,RTO,3
SHOPIFY,RTO,1
LIMEROAD,CR,1
MYNTRAPPMP,SPJ58508671-24CRMANISH,1
AMAZON_FBA_IN,APPAREL_TOO_SMALL,3
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,1
AMAZON_FBA_IN,APPAREL_TOO_LARGE,5
AMAZON_FBA_IN,DEFECTIVE,7
GLOWROAD,Return expected on panel,2
FLIPKART,MISSING_ITEM,3
AMAZON_IN_API,AMZ-PG-APP-STYLE,5
AMAZON_IN_API,DID_NOT_LIKE_COLOR,2
FIRSTCRY,Item(s) Arrived Too Late,1
SNAPDEAL,i_have_an_issue_with_size_fit,1
AMAZON_IN_API,CR-ORDERED_WRONG_ITEM,2
NYKAA_FASHION,Incomplete Product or Set,1
FLIPKART,COLOR_STYLE_ISSUES,3
MYNTRAPPMP,Generic Return Reason,1
AMAZON_IN_API,CR-MISSED_ESTIMATED_DELIVERY,1
AMAZON_IN_API,AMZ-PG-BAD-DESC,1
FIRSTCRY,No Longer Needed,3
BEWAKOOF,Product not as seen as on website,1
AMAZON_EASYSHIP,Different from website description,1
AMAZON_EASYSHIP,Defective/Does not work properly,1
AMAZON_EASYSHIP,Item not as shown by photo on website,1
SHOPIFY,Received Wrong Item,1
AMAZON_EASYSHIP,,2
AMAZON_FLEX_API,Missed estimated delivery date,24
CRED,Incorrect product,1
SHOPIFY,Others,2
SHOPIFY,Size Too Small,1
NYKAA_FASHION,Product is Missing,1
AMAZON_IN_API,CR-DEFECTIVE,3
AMAZON_IN_API,CR-DAMAGED_BY_FC,3
SHOPIFY,Return To Origin,2
AMAZON_IN_API,CR-NOT_COMPATIBLE,1
FIRSTCRY,Do Not Want / Like,1
NYKAA_FASHION,Received wrong product- Wrong item sent,2
AMAZON_IN_API,AMZ-PG-MISORDERED,1
AMAZON_IN_API,NOT_AS_PHOTO,1
AJIO_OMNI,Return expected on panel,184
NYKAA_FASHION,Product didn't fit- Too Small,17
FLIPKART,SIZE_FIT_ISSUES,597
FLIPKART,QUALITY_ISSUES,245
FIRSTCRY,Size Issue,16
FLIPKART,DAMAGED_PRODUCT,31
SNAPDEAL,i_have_an_issue_with_size_fit,4
MYNTRAPPMP,Received a poor quality product,302
FLIPKART,MISSHIPMENT,62
SNAPDEAL,i_dont_like_the_item,3
NYKAA_FASHION,Received wrong product- Wrong size sent,2
NYKAA_FASHION,Didn't like the quality of product,17
NYKAA_FASHION,Product didn't fit- Too Large,21
JIOMART3P,Return expected on panel,24
FLIPKART,CUSTOMER_REMORSE,46
AMAZON_IN_API,CR-UNWANTED_ITEM,2
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,5
AMAZON_IN_API,DID_NOT_LIKE_COLOR,1
AMAZON_IN_API,AMZ-PG-BAD-DESC,1
MYNTRAPPMP,Found a better price outside Myntra,9
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,6
AMAZON_IN_API,CR-DEFECTIVE,4
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,15
AMAZON_IN_API,CR-NOT_COMPATIBLE,3
MYNTRAPPMP,Return expected on panel,131
MYNTRAPPMP,I did not like the fit,348
MYNTRAPPMP,Design is different,37
BIGCOMMERCE,return & refund bag seems to be small,1
MYNTRAPPMP,It did not look good on me,138
BIGCOMMERCE,return & exchange with Uk 5,1
BIGCOMMERCE,return & refund size issues,3
BIGCOMMERCE,Return & Exchange with UK10,1
BIGCOMMERCE,Return & Refund Size Issue,1
BIGCOMMERCE,Return & Refund Size Issue [ATST703-3-L & ATST703-3-2XL],2
MYNTRAPPMP,Size is too Large,335
BIGCOMMERCE,Return & Exchange With XL,1
BIGCOMMERCE,return & exchange with UK 7,2
BIGCOMMERCE,return AYTT051-2-7.0& refund size issues,1
MYNTRAPPMP,Size is too Small,368
AMAZON_FLEX_API,Too small,35
AMAZON_FLEX_API,Too large,31
AMAZON_FLEX_API,Performance or quality not adequate,31
AMAZON_FLEX_API,Defective/Does not work properly,8
AMAZON_FLEX_API,Item not as shown by photo on website,1
AMAZON_FLEX_API,No longer needed/wanted,5
AMAZON_FLEX_API,Ordered wrong style/size/color,1
AMAZON_FLEX_API,Different from what was ordered,5
AMAZON_FLEX_API,Style not as expected,7
AMAZON_FLEX_API,Damaged during shipping,2
AMAZON_FLEX_API,Better price available,4
SHOPIFY,Size,1
MYNTRAPPMP,Product image was better than the actual product,89
MYNTRAPPMP,Color is different,72
AMAZON_EASYSHIP,Too large,3
AMAZON_EASYSHIP,Too small,2
AMAZON_EASYSHIP,Different from what was ordered,14
AMAZON_EASYSHIP,Performance or quality not adequate,30
AMAZON_EASYSHIP,Defective/Does not work properly,5
AMAZON_EASYSHIP,Accidental order,7
AMAZON_EASYSHIP,Different from website description,3
AMAZON_EASYSHIP,No longer needed/wanted,6
AMAZON_EASYSHIP,Incompatible or not useful for intended purpose,19
AMAZON_EASYSHIP,Ordered wrong style/size/color,2
AMAZON_EASYSHIP,Damaged due to inappropriate packaging,2
BIGCOMMERCE,Return & Refund,2
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,2
MYNTRAPPMP,Product looked old,93
MYNTRAPPMP,Product was dirty and had stains,20
MYNTRAPPMP,Defective product was delivered,31
SHOPIFY,Size / Product Exchange,9
SHOPIFY,Other,8
AMAZON_FLEX_API,Different from website description,1
MYNTRAPPMP,I do not need it anymore,86
AMAZON_FLEX_API,Good Product,1
AMAZON_FLEX_API,Different/Wrong Product,1
MYNTRAPPMP,Different product was delivered,33
SHOPIFY,,115
MYNTRAPPMP,Wrong size was delivered,11
NYKAA_FASHION,Received damaged/ defective product,1
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,17
FLIPKART,QUALITY_ISSUE,4
MEESHO,null null,7
MYNTRAPPMP,Found a better price on Myntra,15
AMAZON_FLEX_API,Missed estimated delivery date,1
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,4
BIGCOMMERCE,return & exchange with S size,1
BIGCOMMERCE, return & exchange with UK 10,1
BIGCOMMERCE,return both & exchange with 2XL,2
BIGCOMMERCE,return & refund quality issues,2
BIGCOMMERCE,return & refund qiality issues,1
MYNTRAPPMP,Different shade/color/size,4
MYNTRAPPMP,Generic Return Reason,2
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,5
AMAZON_EASYSHIP,Missing parts or accessories,1
FLIPKART,DEFECTIVE_PRODUCT,9
FLIPKART,STYLE_FIT_ISSUE,6
TATACLIQ,Return expected on panel,9
FIRSTCRY,Item(s) Arrived Too Late,1
AMAZON_IN_API,AMZ-PG-APP-STYLE,4
SHOPIFY,Return To Origin,6
AMAZON_IN_API,RETURN,1
SHOPIFY,RETURN,48
MYNTRAPPMP,Delivery was delayed ,6
SHOPIFY,Size Issue,1
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,8
BIGCOMMERCE,quality issues,1
BIGCOMMERCE,placed for unstrung racket,1
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,2
AMAZON_FBA_IN,QUALITY_UNACCEPTABLE,1
AMAZON_IN_API,CR-SWITCHEROO,4
NYKAA_FASHION,Change of mind - Don't need it anymore,5
SNAPDEAL,received_a_different_item,2
SNAPDEAL,the_item_is_not_working_properly,1
FLIPKART,MISSING_ITEM,4
AMAZON_FLEX_API,Did not like color,1
MYNTRAPPMP,,1
NYKAA_FASHION,Return expected on panel,1
NYKAA_FASHION,Received wrong product- Wrong item sent,2
NYKAA_COM,Change of mind - Don't need it anymore,1
FLIPKART,COLOR_SIZE_ISSUE,1
BIGCOMMERCE,return & exchange with 2xl,1
BIGCOMMERCE,return both & exchange with S Size,2
BIGCOMMERCE,return HBFS-3M002-2-7.0 & refund size issues,1
BIGCOMMERCE, return & exchnage with Xl,1
BIGCOMMERCE,return ATST693-3-L & exchange with Xl,2
BIGCOMMERCE, return & refund size issues,1
BIGCOMMERCE,returns & refund sole gumming issues,1
BIGCOMMERCE, return & refund quality issues,1
FLIPKART,,2
BIGCOMMERCE,return AYTT051-6-8.0& refund size issues,1
BIGCOMMERCE,Kindly change the size of the shoe to UK11,1
BIGCOMMERCE,In Transit Damaged ( Replacement Without Return),3
BIGCOMMERCE,cushion issues,1
CRED,Incorrect product,2
FIRSTCRY,Product Pricing Related Concern,1
AJIO_OMNI,Return expected on panel,106
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,57
AMAZON_IN_API,CR-ORDERED_WRONG_ITEM,1
FLIPKART,SIZE_FIT_ISSUES,23
FLIPKART,CUSTOMER_REMORSE,5
MEESHO,null null,22
AMAZON_FLEX_API,Performance or quality not adequate,2
AMAZON_FLEX_API,Too large,2
MYNTRAPPMP,It did not look good on me,7
MYNTRAPPMP,Size is too Small,18
MYNTRAPPMP,I did not like the fit,27
MYNTRAPPMP,Return expected on panel,5
MYNTRAPPMP,Size is too Large,21
AMAZON_FLEX_API,Style not as expected,1
AMAZON_FLEX_API,Different from what was ordered,2
MYNTRAPPMP,Received a poor quality product,15
FIRSTCRY,No Longer Needed,4
FIRSTCRY,Size Issue,49
MYNTRAPPMP,Product looked old,8
MYNTRAPPMP,Product image was better than the actual product,4
MYNTRAPPMP,Different product was delivered,2
AMAZON_IN_API,CR-SWITCHEROO,2
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,2
FIRSTCRY,Bought By Mistake,3
MYNTRAPPMP,Found a better price on Myntra,2
MYNTRAPPMP,Defective product was delivered,3
MYNTRAPPMP,Color is different,2
FLIPKART,QUALITY_ISSUES,12
FIRSTCRY,Exchange with Different Color,1
AMAZON_IN_API,CR-UNWANTED_ITEM,1
AMAZON_IN_API,AMZ-PG-MISORDERED,1
AMAZON_IN_API,CR-NOT_COMPATIBLE,4
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,1
FLIPKART,DAMAGED_PRODUCT,2
AMAZON_FLEX_API,Too small,1
MYNTRAPPMP,Generic Return Reason,1
FIRSTCRY,Damaged Item(s) Received,1
MYNTRAPPMP,I do not need it anymore,1
FLIPKART,USED AND WRONG,1
FIRSTCRY,Defective Items,1
FIRSTCRY,Product Pricing Related Concern,1
NYKAA_FASHION,Received wrong product- Wrong item sent,1
MYNTRAPPMP,Product looked old,137
NYKAA_FASHION,Product didn't fit- Too Small,70
TATA_CLIQ,Return expected on panel,14
NYKAA_FASHION,Change of mind - Don't need it anymore,19
NYKAA_FASHION,Product didn't fit- Too Large,74
BEWAKOOF,"Did not like product finishing (Loose thread, loose buttons etc)",1
AJIO_OMNI,Return expected on panel,310
FLIPKART,SIZE_FIT_ISSUES,140
FLIPKART,COLOR_STYLE_ISSUES,6
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,33
AMAZON_IN_API,AMZ-PG-APP-STYLE,15
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,31
FLIPKART,DEFECTIVE_PRODUCT,8
SNAPDEAL,Size_too_Small_,5
SNAPDEAL,Fabric_not_good,5
FLIPKART,QUALITY_ISSUES,64
FLIPKART_FA,Return expected on panel,2
FLIPKART,CUSTOMER_REMORSE,19
FLIPKART,MISSHIPMENT,20
FIRSTCRY,Size Issue,59
AMAZON_IN_API,CR-FOUND_BETTER_PRICE,1
AMAZON_IN_API,CR-DEFECTIVE,4
AMAZON_IN_API,CR-SWITCHEROO,11
MYNTRAPPMP,It did not look good on me,309
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,12
AMAZON_IN_API,DID_NOT_LIKE_COLOR,2
LIMEROAD,Return expected on panel,6
AMAZON_IN_API,CR-MISSING_PARTS,1
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,19
AMAZON_FLEX_API,Performance or quality not adequate,40
AMAZON_FLEX_API,Different from what was ordered,6
MYNTRAPPMP,Size is too Large,477
MYNTRAPPMP,I did not like the fit,647
MYNTRAPPMP,Size is too Small,459
MYNTRAPPMP,I do not need it anymore,126
MYNTRAPPMP,Product image was better than the actual product,151
SHOPIFY,,1032
MYNTRAPPMP,Design is different,53
MYNTRAPPMP,Return expected on panel,217
MYNTRAPPMP,Received a poor quality product,461
AMAZON_FLEX_API,Too small,6
AMAZON_FLEX_API,Accidental order,2
AMAZON_FLEX_API,Damaged due to inappropriate packaging,10
AMAZON_FLEX_API,Ordered wrong style/size/color,4
AMAZON_FLEX_API,No longer needed/wanted,3
AMAZON_FLEX_API,Defective/Does not work properly,3
AMAZON_EASYSHIP,Too large,4
SHOPIFY,6734,1
MYNTRAPPMP,Product was dirty and had stains,39
MYNTRAPPMP,Defective product was delivered,80
SHOPIFY,6747,1
MYNTRAPPMP,Different product was delivered,56
AMAZON_FLEX_API,Better price available,5
AMAZON_EASYSHIP,Defective/Does not work properly,27
AMAZON_EASYSHIP,Wrong size: too small/short,15
AMAZON_EASYSHIP,No longer needed/wanted,22
AMAZON_EASYSHIP,Wrong size: too large/long,41
AMAZON_EASYSHIP,Different from what was ordered,12
AMAZON_EASYSHIP,Dead battery/does not work,9
AMAZON_EASYSHIP,Missing paperwork/manual/warrantee,4
AMAZON_EASYSHIP,Better price available,3
AMAZON_EASYSHIP,Missed estimated delivery date,5
AMAZON_EASYSHIP,Performance or quality not adequate,3
AMAZON_EASYSHIP,Different from website description,2
AMAZON_EASYSHIP,Item not as shown by photo on website,1
AMAZON_EASYSHIP,Tarnished/unacceptable condition,1
AMAZON_EASYSHIP,Accidental order,2
AMAZON_FLEX_API,Too large,1
MYNTRAPPMP,Delivery was delayed ,17
SHOPIFY,others,33
MYNTRAPPMP,Color is different,102
SHOPIFY,undefined,633
LIMEROAD,,7
FLIPKART,,1
MEESHO,null null,34
SHOPIFY,Size Is Too Big,4
SHOPIFY,6798,1
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,17
CRED,Incorrect product,3
NYKAA_FASHION,Received damaged/ defective product,9
CRED,Product received is different from the image shown,3
NYKAA_FASHION,Didn't like the quality of product,69
BEWAKOOF,Size too big,1
NYKAA_FASHION,Received wrong product- Wrong item sent,5
NYKAA,Received damaged/defective product,2
FIRSTCRY,No Longer Needed,2
FIRSTCRY,Bought By Mistake,3
MYNTRAPPMP,Wrong size was delivered,27
MYNTRAPPMP,Found a better price outside Myntra,22
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,20
NYKAA_FASHION,Nykaa Return ,1
SHOPIFY,6634,1
MYNTRAPPMP,Generic Return Reason,9
